P,Q,ICO,A4,D10,D6
53,50,FALSE,FALSE,TRUE,TRUE
53,51,FALSE,FALSE,TRUE,TRUE
53,52,FALSE,FALSE,TRUE,TRUE
53,53,TRUE,TRUE,TRUE,TRUE
53,54,FALSE,FALSE,TRUE,TRUE
53,55,FALSE,TRUE,TRUE,TRUE
54,1,FALSE,FALSE,FALSE,TRUE
54,2,FALSE,FALSE,FALSE,TRUE
54,3,FALSE,FALSE,FALSE,TRUE
54,4,FALSE,FALSE,FALSE,TRUE
54,5,FALSE,FALSE,FALSE,TRUE
54,6,FALSE,FALSE,TRUE,TRUE
54,7,FALSE,FALSE,FALSE,TRUE
54,8,FALSE,FALSE,FALSE,TRUE
54,9,FALSE,FALSE,TRUE,TRUE
54,10,FALSE,FALSE,TRUE,TRUE
54,11,FALSE,FALSE,TRUE,TRUE
54,12,FALSE,FALSE,TRUE,TRUE
54,13,FALSE,FALSE,TRUE,TRUE
54,14,FALSE,FALSE,FALSE,TRUE
54,15,FALSE,FALSE,FALSE,TRUE
54,16,FALSE,FALSE,FALSE,TRUE
54,17,FALSE,FALSE,FALSE,TRUE
54,18,FALSE,FALSE,FALSE,TRUE
54,19,FALSE,FALSE,TRUE,TRUE
54,20,FALSE,FALSE,TRUE,TRUE
54,21,FALSE,FALSE,TRUE,TRUE
54,22,FALSE,FALSE,FALSE,TRUE
54,23,FALSE,FALSE,FALSE,TRUE
54,24,FALSE,FALSE,TRUE,TRUE
54,25,FALSE,FALSE,TRUE,TRUE
54,26,FALSE,FALSE,TRUE,TRUE
54,27,FALSE,FALSE,TRUE,TRUE
54,28,FALSE,FALSE,TRUE,TRUE
54,29,FALSE,FALSE,TRUE,TRUE
54,30,FALSE,FALSE,TRUE,TRUE
54,31,FALSE,FALSE,FALSE,TRUE
54,32,FALSE,FALSE,FALSE,TRUE
54,33,FALSE,FALSE,FALSE,TRUE
54,34,FALSE,FALSE,FALSE,TRUE
54,35,FALSE,FALSE,FALSE,TRUE
54,36,FALSE,FALSE,TRUE,TRUE
54,37,FALSE,FALSE,FALSE,TRUE
54,38,FALSE,FALSE,TRUE,TRUE
54,39,FALSE,FALSE,FALSE,TRUE
54,40,FALSE,FALSE,TRUE,TRUE
54,41,FALSE,FALSE,FALSE,TRUE
54,42,FALSE,FALSE,FALSE,TRUE
54,43,FALSE,TRUE,FALSE,TRUE
54,44,FALSE,TRUE,TRUE,TRUE
54,45,FALSE,FALSE,FALSE,TRUE
54,46,FALSE,FALSE,TRUE,TRUE
54,47,FALSE,FALSE,FALSE,TRUE
54,48,FALSE,FALSE,TRUE,TRUE
54,49,FALSE,FALSE,FALSE,TRUE
54,50,FALSE,TRUE,TRUE,TRUE
54,51,FALSE,FALSE,TRUE,TRUE
54,52,FALSE,FALSE,TRUE,TRUE
54,53,FALSE,FALSE,TRUE,TRUE
54,54,TRUE,TRUE,TRUE,TRUE
54,55,FALSE,FALSE,TRUE,TRUE
55,1,FALSE,FALSE,FALSE,TRUE
55,2,FALSE,FALSE,FALSE,TRUE
55,3,FALSE,FALSE,FALSE,TRUE
55,4,FALSE,FALSE,FALSE,TRUE
55,5,FALSE,FALSE,FALSE,TRUE
55,6,FALSE,FALSE,FALSE,TRUE
55,7,FALSE,FALSE,FALSE,TRUE
55,8,FALSE,FALSE,FALSE,TRUE
55,9,FALSE,FALSE,FALSE,TRUE
55,10,FALSE,FALSE,FALSE,TRUE
55,11,FALSE,FALSE,TRUE,TRUE
55,12,FALSE,FALSE,TRUE,TRUE
55,13,FALSE,FALSE,TRUE,TRUE
55,14,FALSE,FALSE,FALSE,TRUE
55,15,FALSE,FALSE,FALSE,TRUE
55,16,FALSE,FALSE,FALSE,TRUE
55,17,FALSE,FALSE,FALSE,TRUE
55,18,FALSE,FALSE,FALSE,TRUE
55,19,FALSE,FALSE,FALSE,TRUE
55,20,FALSE,FALSE,FALSE,TRUE
55,21,FALSE,FALSE,FALSE,TRUE
55,22,FALSE,FALSE,FALSE,TRUE
55,23,FALSE,FALSE,FALSE,TRUE
55,24,FALSE,FALSE,FALSE,FALSE
55,25,FALSE,FALSE,FALSE,TRUE
55,26,FALSE,FALSE,FALSE,TRUE
55,27,FALSE,FALSE,TRUE,TRUE
55,28,FALSE,FALSE,TRUE,TRUE
55,29,FALSE,FALSE,TRUE,TRUE
55,30,FALSE,FALSE,TRUE,TRUE
55,31,FALSE,FALSE,FALSE,TRUE
55,32,FALSE,FALSE,FALSE,TRUE
55,33,FALSE,FALSE,FALSE,TRUE
55,34,FALSE,FALSE,FALSE,TRUE
55,35,FALSE,FALSE,FALSE,TRUE
55,36,FALSE,FALSE,FALSE,TRUE
55,37,FALSE,FALSE,TRUE,TRUE
55,38,FALSE,FALSE,FALSE,TRUE
55,39,FALSE,FALSE,TRUE,TRUE
55,40,FALSE,FALSE,FALSE,TRUE
55,41,FALSE,FALSE,TRUE,TRUE
55,42,FALSE,FALSE,FALSE,TRUE
55,43,FALSE,FALSE,FALSE,TRUE
55,44,FALSE,FALSE,FALSE,TRUE
55,45,FALSE,TRUE,TRUE,TRUE
55,46,FALSE,FALSE,FALSE,TRUE
55,47,FALSE,TRUE,TRUE,TRUE
55,48,FALSE,FALSE,FALSE,TRUE
55,49,FALSE,FALSE,TRUE,TRUE
55,50,FALSE,FALSE,TRUE,TRUE
55,51,FALSE,FALSE,TRUE,TRUE
55,52,FALSE,FALSE,TRUE,TRUE
55,53,FALSE,TRUE,TRUE,TRUE
55,54,FALSE,FALSE,TRUE,TRUE
55,55,TRUE,TRUE,TRUE,TRUE
